,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
628,2019-10-01,233.188312567654,81.84027180709984,232.81762655221627,233.188312567654,233.188312567654,-76.44660674847167,-76.44660674847167,-76.44660674847167,-1.661973134898914,-1.661973134898914,-1.661973134898914,-74.78463361357275,-74.78463361357275,-74.78463361357275,0.0,0.0,0.0,156.74170581918236
629,2019-10-02,233.66871575815753,74.83438494218613,236.62742890623284,233.66871575815753,233.66871575815753,-78.27785666399687,-78.27785666399687,-78.27785666399687,-2.409656808180122,-2.409656808180122,-2.409656808180122,-75.86819985581675,-75.86819985581675,-75.86819985581675,0.0,0.0,0.0,155.39085909416065
630,2019-10-03,234.149118948661,75.1674813040156,225.13267837576998,234.149118948661,234.149118948661,-79.22344280032398,-79.22344280032398,-79.22344280032398,-2.3779722273234802,-2.3779722273234802,-2.3779722273234802,-76.8454705730005,-76.8454705730005,-76.8454705730005,0.0,0.0,0.0,154.925676148337
631,2019-10-04,233.74045798820816,78.15098605821153,224.71265932694902,233.74045798820816,233.74045798820816,-78.40018340056636,-78.40018340056636,-78.40018340056636,-0.6972822249375779,-0.6972822249375779,-0.6972822249375779,-77.70290117562878,-77.70290117562878,-77.70290117562878,0.0,0.0,0.0,155.3402745876418
632,2019-10-05,233.33179702775536,82.09760936227016,233.79507271182666,233.33179702775536,233.33179702775536,-74.3971287117019,-74.3971287117019,-74.3971287117019,4.032238957046995,4.032238957046995,4.032238957046995,-78.42936766874888,-78.42936766874888,-78.42936766874888,0.0,0.0,0.0,158.93466831605346
633,2019-10-06,232.92313606730252,77.91497751752169,230.5845383941217,232.92313606730252,232.92313606730252,-76.89348194234486,-76.89348194234486,-76.89348194234486,2.1230570679905574,2.1230570679905574,2.1230570679905574,-79.01653901033542,-79.01653901033542,-79.01653901033542,0.0,0.0,0.0,156.02965412495766
634,2019-10-07,232.5144751068497,80.7780045448229,229.21181924844566,232.51447510684966,232.51447510684966,-78.46757341919016,-78.46757341919016,-78.46757341919016,0.9915883702975279,0.9915883702975279,0.9915883702975279,-79.45916178948768,-79.45916178948768,-79.45916178948768,0.0,0.0,0.0,154.04690168765953
635,2019-10-08,232.10581414639685,72.23427630793888,226.07055327298502,232.10581414639685,232.10581414639685,-81.41722098102994,-81.41722098102994,-81.41722098102994,-1.6619731348985352,-1.6619731348985352,-1.6619731348985352,-79.7552478461314,-79.7552478461314,-79.7552478461314,0.0,0.0,0.0,150.6885931653669
636,2019-10-09,231.69715318594405,72.35146348975954,224.24602031604937,231.69715318594405,231.69715318594405,-82.31581522578327,-82.31581522578327,-82.31581522578327,-2.409656808176322,-2.409656808176322,-2.409656808176322,-79.90615841760696,-79.90615841760696,-79.90615841760696,0.0,0.0,0.0,149.38133796016078
637,2019-10-10,231.2884922254912,70.30651930080361,227.0648875366717,231.2884922254912,231.2884922254912,-82.29455381449951,-82.29455381449951,-82.29455381449951,-2.3779722273214903,-2.3779722273214903,-2.3779722273214903,-79.916581587178,-79.916581587178,-79.916581587178,0.0,0.0,0.0,148.9939384109917
