,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
381,2019-01-27,35.521671879350066,15.12408744084372,47.377202789806816,35.521671879350066,35.521671879350066,-4.4087935457554215,-4.4087935457554215,-4.4087935457554215,0.4995605489190869,0.4995605489190869,0.4995605489190869,-4.908354094674509,-4.908354094674509,-4.908354094674509,0.0,0.0,0.0,31.112878333594644
382,2019-01-28,35.28543485116068,13.718508881556858,45.44742147360282,35.28543485116068,35.28543485116068,-5.247055487410773,-5.247055487410773,-5.247055487410773,0.09145672994847968,0.09145672994847968,0.09145672994847968,-5.338512217359253,-5.338512217359253,-5.338512217359253,0.0,0.0,0.0,30.038379363749907
383,2019-01-29,35.049197822971294,13.77640593295795,45.15159886764,35.049197822971294,35.049197822971294,-5.770698497560196,-5.770698497560196,-5.770698497560196,-0.19677109936235665,-0.19677109936235665,-0.19677109936235665,-5.57392739819784,-5.57392739819784,-5.57392739819784,0.0,0.0,0.0,29.278499325411097
384,2019-01-30,34.812960794781915,11.670606754713805,45.917493264918235,34.812960794781915,34.812960794781915,-6.172055697881175,-6.172055697881175,-6.172055697881175,-0.569660454008198,-0.569660454008198,-0.569660454008198,-5.602395243872977,-5.602395243872977,-5.602395243872977,0.0,0.0,0.0,28.640905096900738
385,2019-01-31,34.5767237665925,10.746892389730613,44.82764415824384,34.5767237665925,34.5767237665925,-6.256990513450802,-6.256990513450802,-6.256990513450802,-0.8413569553460238,-0.8413569553460238,-0.8413569553460238,-5.415633558104778,-5.415633558104778,-5.415633558104778,0.0,0.0,0.0,28.3197332531417
386,2019-02-01,34.9102236552322,13.759306947616269,45.99151333233782,34.9102236552322,34.9102236552322,-5.00100444585912,-5.00100444585912,-5.00100444585912,0.008466608957026178,0.008466608957026178,0.008466608957026178,-5.009471054816147,-5.009471054816147,-5.009471054816147,0.0,0.0,0.0,29.90921920937308
387,2019-02-02,35.24372354387193,15.769127198523421,48.03707133404461,35.24372354387193,35.24372354387193,-3.375647065608393,-3.375647065608393,-3.375647065608393,1.0083046208930417,1.0083046208930417,1.0083046208930417,-4.383951686501435,-4.383951686501435,-4.383951686501435,0.0,0.0,0.0,31.868076478263536
388,2019-02-03,35.577223432511644,16.87737254658057,48.11012925369915,35.577223432511644,35.577223432511644,-3.0437914928468772,-3.0437914928468772,-3.0437914928468772,0.49956054891853924,0.49956054891853924,0.49956054891853924,-3.543352041765416,-3.543352041765416,-3.543352041765416,0.0,0.0,0.0,32.533431939664766
389,2019-02-04,35.91072332115136,17.845940783703952,50.649452512935454,35.91072332115136,35.91072332115136,-2.4046545052785024,-2.4046545052785024,-2.4046545052785024,0.0914567299484355,0.0914567299484355,0.0914567299484355,-2.496111235226938,-2.496111235226938,-2.496111235226938,0.0,0.0,0.0,33.50606881587286
390,2019-02-05,36.24422320979108,19.783935310677016,51.15004047529557,36.24422320979108,36.24422320979108,-1.4514458002553192,-1.4514458002553192,-1.4514458002553192,-0.19677109936241047,-0.19677109936241047,-0.19677109936241047,-1.2546747008929084,-1.2546747008929084,-1.2546747008929084,0.0,0.0,0.0,34.79277740953576
